1_id,1_gene,1_chrom,1_start,1_end,1_strand,2_id,2_gene,2_chrom,2_start,2_end,2_strand
gene:ENSG00000050344,NFE2L3,7,26152198,26187137,+,gene:ENSG00000122566,HNRNPA2B1,7,26171151,26201529,-
gene:ENSG00000122565,CBX3,7,26201162,26213607,+,gene:ENSG00000122566,HNRNPA2B1,7,26171151,26201529,-
gene:ENSG00000174945,AMZ1,7,2679522,2775500,+,gene:ENSG00000005020,SKAP2,7,26667068,26995239,-
gene:ENSG00000106038,EVX1,7,27242700,27250493,+,gene:ENSG00000146535,GNA12,7,2728105,2844308,-
gene:ENSG00000106052,TAX1BP1,7,27739331,27844564,+,gene:ENSG00000153814,JAZF1,7,27830573,28180795,-
gene:ENSG00000248767,FOXL3,7,290170,294422,+,gene:ENSG00000106066,CPVL,7,28995235,29195451,-
gene:ENSG00000106086,PLEKHA8,7,30027404,30130483,+,gene:ENSG00000106080,FKBP14,7,30010587,30026702,-
gene:ENSG00000241644,INMT,7,30697985,30757602,+,gene:ENSG00000106113,CRHR2,7,30651942,30700129,-
gene:ENSG00000105778,AVL9,7,32495426,32588726,+,gene:ENSG00000106355,LSM5,7,32485338,32495283,-
gene:ENSG00000122507,BBS9,7,33109557,33877180,+,gene:ENSG00000164610,RP9,7,33094797,33109405,-
gene:ENSG00000011426,ANLN,7,36389821,36453791,+,gene:ENSG00000164542,MATCAP2,7,36324152,36390125,-
gene:ENSG00000086289,EPDR1,7,37920640,37951936,+,gene:ENSG00000106483,SFRP4,7,37905932,38025695,-
gene:ENSG00000175600,SUGCT,7,40135005,40860763,+,gene:ENSG00000168303,MPLKIP,7,40126027,40134622,-
gene:ENSG00000106591,MRPL32,7,42932376,42948958,+,gene:ENSG00000106588,PSMA2,7,42916828,42932185,-
gene:ENSG00000164543,STK17A,7,43582758,43650713,+,gene:ENSG00000106603,COA1,7,43608456,43729717,-
gene:ENSG00000078967,UBE2D4,7,43926436,43956136,+,gene:ENSG00000106608,URGCP,7,43875894,43926411,-
gene:ENSG00000136279,DBNL,7,44044640,44069456,+,gene:ENSG00000164708,PGAM2,7,44062727,44065567,-
gene:ENSG00000106624,AEBP1,7,44104345,44114562,+,gene:ENSG00000106628,POLD2,7,44114631,44124358,-
gene:ENSG00000106636,YKT6,7,44200959,44214294,+,gene:ENSG00000058404,CAMK2B,7,44210019,44334577,-
gene:ENSG00000164916,FOXK1,7,4682295,4771442,+,gene:ENSG00000146674,IGFBP3,7,45912245,45921874,-
gene:ENSG00000242802,AP5Z1,7,4775615,4794397,+,gene:ENSG00000158683,PKD1L1,7,47740202,47948466,-
gene:ENSG00000179869,ABCA13,7,48171458,48647497,+,gene:ENSG00000218823,PAPOLB,7,4857738,4862030,-
gene:ENSG00000218305,CDC14C,7,48924547,48927454,+,gene:ENSG00000136297,MMD2,7,4905989,4959213,-
gene:ENSG00000164500,SPMIP7,7,50095883,50159256,+,gene:ENSG00000042813,ZPBP,7,49850421,50121329,-
gene:ENSG00000146587,RBAK,7,5045821,5069487,+,gene:ENSG00000132436,FIGNL1,7,50444128,50450390,-
gene:ENSG00000157954,WIPI2,7,5190196,5233840,+,gene:ENSG00000106078,COBL,7,51016212,51316818,-
gene:ENSG00000221900,POM121L12,7,53035633,53036925,+,gene:ENSG00000182095,TNRC18,7,5306790,5425414,-
gene:ENSG00000146648,EGFR,7,55019017,55211628,+,gene:ENSG00000075624,ACTB,7,5526409,5563902,-
gene:ENSG00000146731,CCT6A,7,56051685,56063989,+,gene:ENSG00000146733,PSPH,7,56011051,56051604,-
gene:ENSG00000129103,SUMF2,7,56064002,56080670,+,gene:ENSG00000164776,PHKG1,7,56080283,56092996,-
gene:ENSG00000122674,CCZ1,7,5898725,5926550,+,gene:ENSG00000155026,RSPH10B,7,5925550,5970689,-
gene:ENSG00000106305,AIMP2,7,6009255,6023834,+,gene:ENSG00000122512,PMS2,7,5970925,6009130,-
gene:ENSG00000106305,AIMP2,7,6009255,6023834,+,gene:ENSG00000086232,EIF2AK1,7,6022247,6059175,-
gene:ENSG00000157999,ANKRD61,7,6031376,6036552,+,gene:ENSG00000086232,EIF2AK1,7,6022247,6059175,-
gene:ENSG00000106346,USP42,7,6104949,6161564,+,gene:ENSG00000008256,CYTH3,7,6161779,6272644,-
gene:ENSG00000214652,ZNF727,7,64045434,64085339,+,gene:ENSG00000164535,DAGLB,7,6409126,6484190,-
gene:ENSG00000234444,ZNF736,7,64307459,64356634,+,gene:ENSG00000136240,KDELR2,7,6445953,6484190,-
gene:ENSG00000198039,ZNF273,7,64870172,64930981,+,gene:ENSG00000215045,GRID2IP,7,6496778,6551461,-
gene:ENSG00000154710,RABGEF1,7,66682164,66811464,+,gene:ENSG00000164631,ZNF12,7,6688433,6706947,-
gene:ENSG00000198874,TYW1,7,66995173,67239514,+,gene:ENSG00000126524,SBDS,7,66987680,66995693,-
gene:ENSG00000169402,RSPH10B2,7,6754103,6799365,+,gene:ENSG00000146574,CCZ1B,7,6794134,6826770,-
gene:ENSG00000164818,DNAAF5,7,726699,786475,+,gene:ENSG00000277149,TYW1B,7,72558744,72828200,-
gene:ENSG00000077800,FKBP6,7,73328161,73358637,+,gene:ENSG00000146755,TRIM50,7,73312536,73328082,-
gene:ENSG00000071462,BUD23,7,73683597,73698212,+,gene:ENSG00000176410,DNAJC30,7,73680918,73683453,-
gene:ENSG00000071462,BUD23,7,73683597,73698212,+,gene:ENSG00000106089,STX1A,7,73699206,73719672,-
gene:ENSG00000274070,CASTOR2,7,74964705,75031528,+,gene:ENSG00000274523,RCC1L,7,75027122,75074228,-
gene:ENSG00000164654,MIOS,7,7566875,7608932,+,gene:ENSG00000279996,unknown,7,75625089,75626970,-
gene:ENSG00000127948,POR,7,75899200,75986855,+,gene:ENSG00000189077,TMEM120A,7,75986831,75994656,-
gene:ENSG00000188372,ZP3,7,76397518,76442071,+,gene:ENSG00000146700,SSC4D,7,76389334,76409697,-
gene:ENSG00000135205,CCDC146,7,77122434,77329533,+,gene:ENSG00000127951,FGL2,7,77193369,77199848,-
gene:ENSG00000006576,PHTF2,7,77798773,77957503,+,gene:ENSG00000135211,TMEM60,7,77793728,77798434,-
gene:ENSG00000281008,unknown,7,78134079,78134851,+,gene:ENSG00000187391,MAGI2,7,78017055,79453667,-
gene:ENSG00000135218,CD36,7,80369575,80679277,+,gene:ENSG00000214415,GNAT3,7,80458635,80512064,-
gene:ENSG00000164828,SUN1,7,816615,896435,+,gene:ENSG00000003147,ICA1,7,8113184,8262687,-
gene:ENSG00000122584,NXPH1,7,8433609,8752961,+,gene:ENSG00000075213,SEMA3A,7,83955777,84492724,-
gene:ENSG00000135164,DMTF1,7,87152409,87196337,+,gene:ENSG00000135185,TMEM243,7,87196160,87220587,-
gene:ENSG00000105784,RUNDC3B,7,87627548,87832296,+,gene:ENSG00000085563,ABCB1,7,87503017,87713323,-
gene:ENSG00000006634,DBF4,7,87876216,87909553,+,gene:ENSG00000075303,SLC25A40,7,87833568,87876360,-
gene:ENSG00000182348,ZNF804B,7,88759700,89338528,+,gene:ENSG00000164645,TEX47,7,88794106,88795737,-
gene:ENSG00000105793,GTPBP10,7,90335223,90391453,+,gene:ENSG00000280440,unknown,7,90345873,90346218,-
gene:ENSG00000127914,AKAP9,7,91940840,92110673,+,gene:ENSG00000001630,CYP51A1,7,92084987,92134803,-
gene:ENSG00000001629,ANKIB1,7,92245974,92401383,+,gene:ENSG00000001631,KRIT1,7,92197498,92246166,-
gene:ENSG00000127993,RBM48,7,92528773,92540481,+,gene:ENSG00000127980,PEX1,7,92487020,92528520,-
gene:ENSG00000127928,GNGT1,7,93591573,93911265,+,gene:ENSG00000105825,TFPI2,7,93885396,93890753,-
gene:ENSG00000127995,CASD1,7,94509219,94557019,+,gene:ENSG00000127990,SGCE,7,94524204,94656572,-
gene:ENSG00000242265,PEG10,7,94656325,94669695,+,gene:ENSG00000127990,SGCE,7,94524204,94656572,-
gene:ENSG00000279067,unknown,7,96118647,96119995,+,gene:ENSG00000004864,SLC25A13,7,96120220,96322147,-
gene:ENSG00000180535,BHLHA15,7,98211439,98215457,+,gene:ENSG00000205356,TECPR1,7,98214624,98252232,-
gene:ENSG00000164713,BRI3,7,98252379,98310441,+,gene:ENSG00000205356,TECPR1,7,98214624,98252232,-
gene:ENSG00000164713,BRI3,7,98252379,98310441,+,gene:ENSG00000006453,BAIAP2L1,7,98291650,98401090,-
gene:ENSG00000073067,CYP2W1,7,983181,989640,+,gene:ENSG00000006453,BAIAP2L1,7,98291650,98401090,-
gene:ENSG00000196367,TRRAP,7,98877933,99050831,+,gene:ENSG00000198742,SMURF1,7,99027440,99144108,-
gene:ENSG00000130429,ARPC1B,7,99374249,99394816,+,gene:ENSG00000106244,PDAP1,7,99392048,99408597,-
gene:ENSG00000106245,BUD31,7,99408641,99419616,+,gene:ENSG00000106244,PDAP1,7,99392048,99408597,-
gene:ENSG00000106245,BUD31,7,99408641,99419616,+,gene:ENSG00000106246,PTCD1,7,99416739,99466163,-
gene:ENSG00000160917,CPSF4,7,99438922,99457373,+,gene:ENSG00000248919,ATP5MF-PTCD1,7,99419749,99466197,-
gene:ENSG00000160917,CPSF4,7,99438922,99457373,+,gene:ENSG00000241468,ATP5MF,7,99448475,99466186,-
gene:ENSG00000198556,ZNF789,7,99472890,99503650,+,gene:ENSG00000160908,ZNF394,7,99473877,99504857,-
gene:ENSG00000196652,ZKSCAN5,7,99504662,99534700,+,gene:ENSG00000160908,ZNF394,7,99473877,99504857,-
gene:ENSG00000197343,ZNF655,7,99558406,99576453,+,gene:ENSG00000221909,FAM200A,7,99546300,99558536,-
gene:ENSG00000104450,SPAG1,8,100157906,100259278,+,gene:ENSG00000034677,RNF19A,8,100257060,100336218,-
gene:ENSG00000175806,MSRA,8,10054292,10428891,+,gene:ENSG00000186106,ANKRD46,8,100509752,100559784,-
gene:ENSG00000164934,DCAF13,8,103414714,103443453,+,gene:ENSG00000285982,unknown,8,103398658,103501895,-
gene:ENSG00000164935,DCSTAMP,8,104339087,104356689,+,gene:ENSG00000147647,DPYS,8,104330324,104467055,-
gene:ENSG00000169946,ZFPM2,8,104590733,105804539,+,gene:ENSG00000253649,PRSS51,8,10482878,10547624,-
gene:ENSG00000184647,PRSS55,8,10525532,10554166,+,gene:ENSG00000253649,PRSS51,8,10482878,10547624,-
gene:ENSG00000104412,EMC2,8,108443601,108489196,+,gene:ENSG00000104408,EIF3E,8,108162787,108443496,-
gene:ENSG00000104412,EMC2,8,108443601,108489196,+,gene:ENSG00000280294,unknown,8,10856085,10859436,-
gene:ENSG00000120533,ENY2,8,109334324,109345954,+,gene:ENSG00000120526,NUDCD1,8,109240919,109334121,-
gene:ENSG00000104643,MTMR9,8,11284816,11328146,+,gene:ENSG00000164796,CSMD3,8,112222928,113436939,-
gene:ENSG00000147679,UTP23,8,116766505,116849463,+,gene:ENSG00000147677,EIF3H,8,116642130,116766925,-
gene:ENSG00000079459,FDFT1,8,11795573,11839395,+,gene:ENSG00000182197,EXT1,8,117794490,118111826,-
gene:ENSG00000155792,DEPTOR,8,119873717,120050918,+,gene:ENSG00000205882,DEFB134,8,11993174,12000752,-
gene:ENSG00000172167,MTBP,8,120445400,120542133,+,gene:ENSG00000172172,MRPL13,8,120380761,120445402,-
gene:ENSG00000172167,MTBP,8,120445400,120542133,+,gene:ENSG00000172164,SNTB1,8,120535745,120813273,-
gene:ENSG00000156787,TBC1D31,8,123041968,123152153,+,gene:ENSG00000136986,DERL1,8,123013170,123042302,-
gene:ENSG00000156787,TBC1D31,8,123041968,123152153,+,gene:ENSG00000232948,DEFB130A,8,12310962,12318316,-
gene:ENSG00000156795,NTAQ1,8,123416726,123470028,+,gene:ENSG00000156802,ATAD2,8,123319850,123416350,-
gene:ENSG00000214814,FER1L6,8,123851987,124120061,+,gene:ENSG00000145002,FAM86B2,8,12424411,12436406,-
gene:ENSG00000170881,RNF139,8,124474880,124488618,+,gene:ENSG00000147687,TATDN1,8,124488485,124539458,-
gene:ENSG00000147684,NDUFB9,8,124539101,124580648,+,gene:ENSG00000147687,TATDN1,8,124488485,124539458,-
gene:ENSG00000147684,NDUFB9,8,124539101,124580648,+,gene:ENSG00000170873,MTSS1,8,124550784,124728473,-
gene:ENSG00000156831,NSMCE2,8,125091679,125367120,+,gene:ENSG00000164961,WASHC5,8,125024260,125091819,-
gene:ENSG00000042832,TG,8,132866958,133134903,+,gene:ENSG00000155926,SLA,8,133036728,133102912,-
gene:ENSG00000250733,C8orf17,8,139931172,139933942,+,gene:ENSG00000167632,TRAPPC9,8,139727725,140458579,-
gene:ENSG00000167653,PSCA,8,142670308,142682725,+,gene:ENSG00000234616,JRK,8,142657460,142681968,-
gene:ENSG00000104499,GML,8,142834247,142916506,+,gene:ENSG00000160882,CYP11B1,8,142872356,142879846,-
gene:ENSG00000279605,unknown,8,143578358,143583304,+,gene:ENSG00000147813,NAPRT,8,143574785,143578649,-
gene:ENSG00000279605,unknown,8,143578358,143583304,+,gene:ENSG00000104529,EEF1D,8,143579697,143599541,-
gene:ENSG00000179886,TIGD5,8,143597831,143603224,+,gene:ENSG00000104529,EEF1D,8,143579697,143599541,-
gene:ENSG00000179886,TIGD5,8,143597831,143603224,+,gene:ENSG00000104524,PYCR3,8,143603210,143609773,-
gene:ENSG00000181135,ZNF707,8,143684452,143713898,+,gene:ENSG00000255181,CCDC166,8,143706694,143708109,-
gene:ENSG00000203499,IQANK1,8,143734139,143790645,+,gene:ENSG00000180921,FAM83H,8,143723933,143738234,-
gene:ENSG00000203499,IQANK1,8,143734139,143790645,+,gene:ENSG00000180900,SCRIB,8,143790920,143815773,-
gene:ENSG00000178719,GRINA,8,143990056,143993415,+,gene:ENSG00000178685,PARP10,8,143977153,144012772,-
gene:ENSG00000179632,MAF1,8,144104461,144107611,+,gene:ENSG00000179526,SHARPIN,8,144098633,144108124,-
gene:ENSG00000179832,MROH1,8,144148016,144261927,+,gene:ENSG00000261236,BOP1,8,144262045,144291438,-
gene:ENSG00000260428,SCX,8,144266453,144268481,+,gene:ENSG00000261236,BOP1,8,144262045,144291438,-
gene:ENSG00000185122,HSF1,8,144291591,144314720,+,gene:ENSG00000185000,DGAT1,8,144314584,144326910,-
gene:ENSG00000185803,SLC52A2,8,144333957,144361286,+,gene:ENSG00000261678,SCRT1,8,144330565,144336482,-
gene:ENSG00000185803,SLC52A2,8,144333957,144361286,+,gene:ENSG00000261587,TMEM249,8,144352219,144354954,-
gene:ENSG00000173137,ADCK5,8,144373101,144393242,+,gene:ENSG00000071894,CPSF1,8,144393229,144409335,-
gene:ENSG00000167702,KIFC2,8,144466043,144474202,+,gene:ENSG00000291317,TMEM276,8,144463817,144465667,-
gene:ENSG00000167702,KIFC2,8,144466043,144474202,+,gene:ENSG00000160973,FOXH1,8,144473412,144475849,-
gene:ENSG00000167700,MFSD3,8,144509070,144511213,+,gene:ENSG00000160957,RECQL4,8,144511288,144517845,-
gene:ENSG00000160959,LRRC14,8,144517992,144525172,+,gene:ENSG00000160957,RECQL4,8,144511288,144517845,-
gene:ENSG00000160959,LRRC14,8,144517992,144525172,+,gene:ENSG00000254402,LRRC24,8,144522388,144527033,-
gene:ENSG00000147789,ZNF7,8,144827518,144847509,+,gene:ENSG00000170619,COMMD5,8,144841042,144853736,-
gene:ENSG00000104219,ZDHHC2,8,17156482,17224799,+,gene:ENSG00000198791,CNOT7,8,17224966,17246878,-
gene:ENSG00000155975,VPS37A,8,17246931,17302427,+,gene:ENSG00000198791,CNOT7,8,17224966,17246878,-
gene:ENSG00000155975,VPS37A,8,17246931,17302427,+,gene:ENSG00000003987,MTMR7,8,17296794,17413528,-
gene:ENSG00000003989,SLC7A2,8,17497088,17570573,+,gene:ENSG00000279271,unknown,8,17498647,17499238,-
gene:ENSG00000280453,unknown,8,17498737,17499157,+,gene:ENSG00000279271,unknown,8,17498647,17499238,-
gene:ENSG00000104611,SH2D4A,8,19313693,19396218,+,gene:ENSG00000279858,unknown,8,19375128,19375622,-
gene:ENSG00000176595,KBTBD11,8,1973677,2006936,+,gene:ENSG00000147408,CSGALNACT1,8,19404161,19758029,-
gene:ENSG00000036448,MYOM2,8,2045046,2165552,+,gene:ENSG00000061337,LZTS1,8,20246165,20303963,-
gene:ENSG00000168484,SFTPC,8,22156913,22164479,+,gene:ENSG00000168481,LGI3,8,22146830,22157084,-
gene:ENSG00000158941,CCAR2,8,22604757,22620964,+,gene:ENSG00000147439,BIN3,8,22620418,22669148,-
gene:ENSG00000008853,RHOBTB2,8,22987417,23020509,+,gene:ENSG00000134020,PEBP4,8,22713251,23000000,-
gene:ENSG00000008853,RHOBTB2,8,22987417,23020509,+,gene:ENSG00000120889,TNFRSF10B,8,23020133,23069031,-
gene:ENSG00000172748,ZNF596,8,232137,264703,+,gene:ENSG00000104689,TNFRSF10A,8,23190452,23225102,-
gene:ENSG00000104679,R3HCC1,8,23270120,23296279,+,gene:ENSG00000134013,LOXL2,8,23296897,23425328,-
gene:ENSG00000184661,CDCA2,8,25459199,25507911,+,gene:ENSG00000104756,KCTD9,8,25427847,25458476,-
gene:ENSG00000104765,BNIP3L,8,26383054,26505636,+,gene:ENSG00000240694,PNMA2,8,26504701,26514092,-
gene:ENSG00000092964,DPYSL2,8,26514031,26658178,+,gene:ENSG00000240694,PNMA2,8,26504701,26514092,-
gene:ENSG00000120899,PTK2B,8,27311482,27459391,+,gene:ENSG00000104228,TRIM35,8,27284886,27311272,-
gene:ENSG00000120899,PTK2B,8,27311482,27459391,+,gene:ENSG00000120903,CHRNA2,8,27459756,27479883,-
gene:ENSG00000171320,ESCO2,8,27771949,27812640,+,gene:ENSG00000147419,CCDC25,8,27733316,27772653,-
gene:ENSG00000171320,ESCO2,8,27771949,27812640,+,gene:ENSG00000168078,PBK,8,27809624,27838082,-
gene:ENSG00000147421,HMBOX1,8,28890395,29064764,+,gene:ENSG00000104299,INTS9,8,28767661,28890242,-
gene:ENSG00000104660,LEPROTL1,8,30095408,30177208,+,gene:ENSG00000177669,MBOAT4,8,30131671,30144665,-
gene:ENSG00000253457,SMIM18,8,30638580,30646064,+,gene:ENSG00000197265,GTF2E2,8,30578318,30658236,-
gene:ENSG00000165392,WRN,8,31033788,31176138,+,gene:ENSG00000172733,PURG,8,30995802,31033715,-
gene:ENSG00000198042,MAK16,8,33485182,33501262,+,gene:ENSG00000129696,TTI2,8,33473386,33513185,-
gene:ENSG00000020181,ADGRA2,8,37784191,37844896,+,gene:ENSG00000104221,BRF2,8,37843268,37849861,-
gene:ENSG00000280064,unknown,8,37858949,37861333,+,gene:ENSG00000156675,RAB11FIP1,8,37858618,37899497,-
gene:ENSG00000129691,ASH2L,8,38105493,38144076,+,gene:ENSG00000147465,STAR,8,38142700,38150992,-
gene:ENSG00000156735,BAG4,8,38176533,38213301,+,gene:ENSG00000175324,LSM1,8,38163335,38176730,-
gene:ENSG00000085788,DDHD2,8,38225218,38275558,+,gene:ENSG00000147535,PLPP5,8,38263130,38269243,-
gene:ENSG00000165046,LETM2,8,38386207,38409527,+,gene:ENSG00000077782,FGFR1,8,38400215,38468834,-
gene:ENSG00000169495,HTRA4,8,38974228,38988663,+,gene:ENSG00000169490,TM2D2,8,38988808,38996824,-
gene:ENSG00000168615,ADAM9,8,38996754,39105445,+,gene:ENSG00000169490,TM2D2,8,38988808,38996824,-
gene:ENSG00000147364,FBXO25,8,406428,477967,+,gene:ENSG00000165061,ZMAT4,8,40530590,40897833,-
gene:ENSG00000176209,SMIM19,8,42541155,42555195,+,gene:ENSG00000168575,SLC20A2,8,42416475,42541926,-
gene:ENSG00000168172,HOOK3,8,42896946,43030535,+,gene:ENSG00000120925,RNF170,8,42849637,42897290,-
gene:ENSG00000164808,SPIDR,8,47260878,47736306,+,gene:ENSG00000221869,CEBPD,8,47736913,47738164,-
gene:ENSG00000104738,MCM4,8,47960185,47978160,+,gene:ENSG00000253729,PRKDC,8,47773111,47960178,-
gene:ENSG00000137574,TGS1,8,55773446,55826445,+,gene:ENSG00000167904,TMEM68,8,55696424,55773407,-
gene:ENSG00000170791,CHCHD7,8,56211686,56218809,+,gene:ENSG00000181690,PLAG1,8,56160909,56211324,-
gene:ENSG00000137575,SDCBP,8,58552924,58582859,+,gene:ENSG00000035681,NSMAF,8,58583508,58659853,-
gene:ENSG00000177182,CLVS1,8,61057158,61501645,+,gene:ENSG00000104714,ERICH1,8,614746,738106,-
gene:ENSG00000185942,NKAIN3,8,62248591,63014000,+,gene:ENSG00000137563,GGH,8,63014881,63039407,-
gene:ENSG00000066855,MTFR1,8,65644734,65771261,+,gene:ENSG00000205268,PDE7A,8,65714334,65842322,-
gene:ENSG00000147573,TRIM55,8,66126896,66175485,+,gene:ENSG00000147571,CRH,8,66176376,66178464,-
gene:ENSG00000288602,C8orf44-SGK3,8,66667596,66860472,+,gene:ENSG00000175073,VCPIP1,8,66628487,66667231,-
gene:ENSG00000104218,CSPP1,8,67062417,67196778,+,gene:ENSG00000121022,COPS5,8,67043079,67083783,-
gene:ENSG00000046889,PREX2,8,67952046,68237032,+,gene:ENSG00000275591,XKR5,8,6808517,6835524,-
gene:ENSG00000165084,C8orf34,8,68330955,68819023,+,gene:ENSG00000164825,DEFB1,8,6870592,6877936,-
gene:ENSG00000280393,unknown,8,69938168,69938400,+,gene:ENSG00000240247,DEFA1B,8,6996766,6999198,-
gene:ENSG00000221947,XKR9,8,70669339,70790371,+,gene:ENSG00000147592,LACTB2,8,70635318,70669185,-
gene:ENSG00000206034,DEFB109B,8,7312722,7320096,+,gene:ENSG00000164764,SBSPON,8,73064543,73124088,-
gene:ENSG00000121039,RDH10,8,73294602,73325281,+,gene:ENSG00000147604,RPL7,8,73290242,73295789,-
gene:ENSG00000215371,DEFB108C,8,7373114,7377500,+,gene:ENSG00000258677,unknown,8,73688691,73878854,-
gene:ENSG00000175606,TMEM70,8,73972437,73982783,+,gene:ENSG00000154582,ELOC,8,73939169,73972307,-
gene:ENSG00000154589,LY96,8,73991392,74029079,+,gene:ENSG00000177257,DEFB4B,8,7414855,7416863,-
gene:ENSG00000104381,GDAP1,8,74320613,74518007,+,gene:ENSG00000164871,SPAG11B,8,7442684,7463674,-
gene:ENSG00000137558,PI15,8,74824534,74855029,+,gene:ENSG00000187082,DEFB106B,8,7482504,7486400,-
gene:ENSG00000164749,HNF4G,8,75407914,75566834,+,gene:ENSG00000285975,FAM90A7,8,7556700,7559712,-
gene:ENSG00000285814,FAM90A14,8,7715443,7718453,+,gene:ENSG00000164751,PEX2,8,76980258,77001044,-
gene:ENSG00000104427,ZC2HC1A,8,78666050,78719765,+,gene:ENSG00000104432,IL7,8,78675743,78805523,-
gene:ENSG00000176797,DEFB103A,8,7881392,7882663,+,gene:ENSG00000104432,IL7,8,78675743,78805523,-
gene:ENSG00000104435,STMN2,8,79611117,79666158,+,gene:ENSG00000237038,USP17L8,8,7971661,7973253,-
gene:ENSG00000164695,CHMP4C,8,81732448,81759515,+,gene:ENSG00000104231,ZFAND1,8,81701334,81732903,-
gene:ENSG00000133740,E2F5,8,85177154,85217158,+,gene:ENSG00000176731,RBIS,8,85214048,85220421,-
gene:ENSG00000185015,CA13,8,85220587,85284073,+,gene:ENSG00000176731,RBIS,8,85214048,85220421,-
gene:ENSG00000164879,CA3,8,85373436,85449040,+,gene:ENSG00000133742,CA1,8,85327608,85379014,-
gene:ENSG00000147614,ATP6V0D2,8,85987323,86154225,+,gene:ENSG00000147613,PSKH2,8,86047109,86088621,-
gene:ENSG00000123124,WWP1,8,86342547,86478420,+,gene:ENSG00000176623,RMDN1,8,86468257,86514357,-
gene:ENSG00000085719,CPNE3,8,86514435,86561498,+,gene:ENSG00000176623,RMDN1,8,86468257,86514357,-
gene:ENSG00000085719,CPNE3,8,86514435,86561498,+,gene:ENSG00000170289,CNGB3,8,86553977,86743675,-
gene:ENSG00000164823,OSGIN2,8,89901849,89927888,+,gene:ENSG00000104320,NBN,8,89924515,90003228,-
gene:ENSG00000104325,DECR1,8,90001405,90053633,+,gene:ENSG00000104320,NBN,8,89924515,90003228,-
gene:ENSG00000123119,NECAB1,8,90791741,90959393,+,gene:ENSG00000180694,TMEM64,8,90621995,90791632,-
gene:ENSG00000123119,NECAB1,8,90791741,90959393,+,gene:ENSG00000253250,C8orf88,8,90958471,90985238,-
gene:ENSG00000147606,SLC26A7,8,91209494,91398155,+,gene:ENSG00000173281,PPP1R3B,8,9136255,9151574,-
gene:ENSG00000188343,CIBAR1,8,93698561,93731527,+,gene:ENSG00000183808,RBM12B,8,93728155,93741017,-
gene:ENSG00000279331,RBM12B-AS1,8,93740121,93740773,+,gene:ENSG00000183808,RBM12B,8,93728155,93741017,-
gene:ENSG00000164941,INTS8,8,94813311,94881746,+,gene:ENSG00000175305,CCNE2,8,94879770,94896678,-
gene:ENSG00000156170,NDUFAF6,8,94895533,95116455,+,gene:ENSG00000175305,CCNE2,8,94879770,94896678,-
gene:ENSG00000156170,NDUFAF6,8,94895533,95116455,+,gene:ENSG00000164938,TP53INP1,8,94925972,94949378,-
gene:ENSG00000173273,TNKS,8,9555912,9782346,+,gene:ENSG00000156172,CFAP418,8,95244913,95269201,-
gene:ENSG00000156471,PTDSS1,8,96261902,96336995,+,gene:ENSG00000156469,MTERF3,8,96239398,96261610,-
gene:ENSG00000132561,MATN2,8,97868840,98036724,+,gene:ENSG00000156482,RPL30,8,98024851,98046469,-
gene:ENSG00000104356,POP1,8,98117293,98159835,+,gene:ENSG00000132541,RIDA,8,98102344,98117171,-
gene:ENSG00000132549,VPS13B,8,99013266,99877580,+,gene:ENSG00000164919,COX6C,8,99873200,99893707,-
